Name,Price,Discount price,Category,Subcategory,Store_Name,Year,Month,Day,Standardised price per unit,Unit_each,Unit_kg,Unit_litre
ASDA Crisp & Juicy Apple Slices & Grapes,0.5,,fresh_food,fruits,Asda,2024,11,19,6.25,0.0,1.0,0.0
ASDA Galia Melon,2.0,,fresh_food,fruits,Asda,2024,11,19,2.0,1.0,0.0,0.0
JUST ESSENTIALS by ASDA Oranges,0.99,,fresh_food,fruits,Asda,2024,11,19,0.198,1.0,0.0,0.0
ASDA Tropical & Sweet Mangoes (Each Mango Typically 300g),1.8,,fresh_food,fruits,Asda,2024,11,19,0.9,1.0,0.0,0.0
ASDA Smooth & Sweet Peaches,2.5,,fresh_food,fruits,Asda,2024,11,19,0.625,1.0,0.0,0.0
ASDA Crisp & Juicy Watermelon Chunks,1.95,,fresh_food,fruits,Asda,2024,11,19,7.8,0.0,1.0,0.0
ASDA Cranberries 100g,1.0,,fresh_food,fruits,Asda,2024,11,19,10.0,0.0,1.0,0.0
ASDA Pineapple Lolly,0.5,,fresh_food,fruits,Asda,2024,11,19,6.25,0.0,1.0,0.0
ASDA Dates 200g,1.5,,fresh_food,fruits,Asda,2024,11,19,7.5,0.0,1.0,0.0
ASDA Coconut Chunks,1.0,,fresh_food,fruits,Asda,2024,11,19,12.5,0.0,1.0,0.0
Love Me Tender Pomelo,2.0,,fresh_food,fruits,Asda,2024,11,19,2.0,1.0,0.0,0.0
ASDA Grapes,0.5,,fresh_food,fruits,Asda,2024,11,19,6.25,0.0,1.0,0.0
ASDA Extra Special ClemenGold Easy Peelers,1.79,,fresh_food,fruits,Asda,2024,11,19,2.98,0.0,1.0,0.0
ASDA Apricots 200g,1.5,,fresh_food,fruits,Asda,2024,11,19,7.5,0.0,1.0,0.0
ASDA 4 Juicy & Sweet Nectarines,2.5,,fresh_food,fruits,Asda,2024,11,19,0.625,1.0,0.0,0.0
ASDA Sweet & Crunchy Pomegranate Seeds,2.0,,fresh_food,fruits,Asda,2024,11,19,10.0,0.0,1.0,0.0
JUST ESSENTIALS by ASDA Oranges,0.99,,fresh_food,fruits,Asda,2024,11,19,0.198,1.0,0.0,0.0
ASDA Smooth & Sweet Peaches,2.5,,fresh_food,fruits,Asda,2024,11,19,0.625,1.0,0.0,0.0
ASDA 3 Smooth & Sweet Peaches,2.5,,fresh_food,fruits,Asda,2024,11,19,0.833,1.0,0.0,0.0
ASDA Sweet & Juicy Berry Medley,2.29,,fresh_food,fruits,Asda,2024,11,19,10.41,0.0,1.0,0.0
ASDA Crisp & Juicy Apple Slices & Grapes,0.5,,fresh_food,fruits,Asda,2024,11,19,6.25,0.0,1.0,0.0
ASDA Zingy & Zesty Limes,0.95,,fresh_food,fruits,Asda,2024,11,19,0.23800000000000002,1.0,0.0,0.0
ASDA Figs 200g,1.6,,fresh_food,fruits,Asda,2024,11,19,8.0,0.0,1.0,0.0
ASDA Juicy & Sweet Mango Chunks,2.59,,fresh_food,fruits,Asda,2024,11,19,9.42,0.0,1.0,0.0
ASDA British Crisp & Juicy Apples (Colour and Variety may vary),2.5,,fresh_food,fruits,Asda,2024,11,19,2.08,0.0,1.0,0.0
ASDA Ripe & Sweet Strawberries 400g,3.69,,fresh_food,fruits,Asda,2024,11,19,9.22,0.0,1.0,0.0
ASDA 3 Juicy & Sweet Nectarines,2.5,,fresh_food,fruits,Asda,2024,11,19,0.833,1.0,0.0,0.0
ASDA Crisp & Juicy Watermelon Fingers,3.5,,fresh_food,fruits,Asda,2024,11,19,7.0,0.0,1.0,0.0
ASDA Juicy & Refreshing Melon Fingers 450g,3.29,,fresh_food,fruits,Asda,2024,11,19,7.31,0.0,1.0,0.0
ASDA Cranberries 100g,1.0,,fresh_food,fruits,Asda,2024,11,19,10.0,0.0,1.0,0.0
ASDA Mango Melon & Pineapple Mini Platter,2.0,,fresh_food,fruits,Asda,2024,11,19,8.33,0.0,1.0,0.0
ASDA 3 Raisin Mix 200g,1.2,,fresh_food,fruits,Asda,2024,11,19,6.0,0.0,1.0,0.0
ASDA Extra Special OrangeGold 4 Oranges,2.2,,fresh_food,fruits,Asda,2024,11,19,0.55,1.0,0.0,0.0
"ASDA Fruit, Nut & Seed Mix 200g",1.0,,fresh_food,fruits,Asda,2024,11,19,5.0,0.0,1.0,0.0
ASDA Organic Kiwi Fruit,1.8,,fresh_food,fruits,Asda,2024,11,19,0.45,1.0,0.0,0.0
ASDA 3 Large Unwaxed Lemons,1.2,,fresh_food,fruits,Asda,2024,11,19,0.4,1.0,0.0,0.0
"ASDA Sweet & Tangy Kiwi, Melon & Strawberry 220g",2.0,,fresh_food,fruits,Asda,2024,11,19,9.09,0.0,1.0,0.0
ASDA Trail Mix 200g,1.0,,fresh_food,fruits,Asda,2024,11,19,5.0,0.0,1.0,0.0
ASDA Mild & Crisp Apple Grapes & Cheese,1.5,,fresh_food,fruits,Asda,2024,11,19,10.0,0.0,1.0,0.0
ASDA Juicy & Sweet Pineapple Chunks,2.19,,fresh_food,fruits,Asda,2024,11,19,5.47,0.0,1.0,0.0
ASDA Extra Special Medjoul Dates,4.75,,fresh_food,fruits,Asda,2024,11,19,9.5,0.0,1.0,0.0
ASDA 4 Sweet & Juicy Large Oranges,2.1,,fresh_food,fruits,Asda,2024,11,19,0.525,1.0,0.0,0.0
"ASDA Almonds, Walnuts, Cashews & Hazelnuts Nut Selection 200g",2.0,,fresh_food,fruits,Asda,2024,11,19,10.0,0.0,1.0,0.0
Zenia Deglet Nour Dates,1.5,,fresh_food,fruits,Asda,2024,11,19,7.5,0.0,1.0,0.0
"ASDA Juicy & Crisp Mango, Watermelon & Blueberries 220g",2.0,,fresh_food,fruits,Asda,2024,11,19,9.09,0.0,1.0,0.0
ASDA Refreshing & Crunchy Coconut,0.9,,fresh_food,fruits,Asda,2024,11,19,0.9,1.0,0.0,0.0
ASDA Dried Mango 75g,1.6,,fresh_food,fruits,Asda,2024,11,19,21.299999999999997,0.0,1.0,0.0
ASDA Grower's Selection Persimmon,1.29,,fresh_food,fruits,Asda,2024,11,19,0.43,1.0,0.0,0.0
ASDA Prunes 200g,1.6,,fresh_food,fruits,Asda,2024,11,19,8.0,0.0,1.0,0.0
ASDA Organic Ripe Avocado,1.3,,fresh_food,fruits,Asda,2024,11,19,1.3,1.0,0.0,0.0
ASDA Sweet & Juicy Fruit Platter 850g,4.0,,fresh_food,fruits,Asda,2024,11,19,4.71,0.0,1.0,0.0
ASDA Giant Mango (Typically 600g),1.69,,fresh_food,fruits,Asda,2024,11,19,1.69,1.0,0.0,0.0
ASDA Sweet & Juicy Melon Medley,2.69,,fresh_food,fruits,Asda,2024,11,19,7.08,0.0,1.0,0.0
ASDA Goji Berries 100g,1.6,,fresh_food,fruits,Asda,2024,11,19,16.0,0.0,1.0,0.0
ASDA Cashew & Cranberry Mix 250g,2.0,,fresh_food,fruits,Asda,2024,11,19,8.0,0.0,1.0,0.0
ASDA Extra Special Sable Seedless Grapes 400g,2.5,,fresh_food,fruits,Asda,2024,11,19,6.25,0.0,1.0,0.0
"ASDA Sweet & Juicy Strawberry, Apple & Grapes 130g",1.3,,fresh_food,fruits,Asda,2024,11,19,10.0,0.0,1.0,0.0
ASDA Extra Special Strawberries 227g,3.0,,fresh_food,fruits,Asda,2024,11,19,13.22,0.0,1.0,0.0
ASDA Sweet & Tart Grapefruits,1.5,,fresh_food,fruits,Asda,2024,11,19,0.5,1.0,0.0,0.0
ASDA Fruit & Seed Mix 150g,1.0,,fresh_food,fruits,Asda,2024,11,19,6.67,0.0,1.0,0.0
ASDA Sweet & Juicy Summer Fruit Bowl 450g,3.29,,fresh_food,fruits,Asda,2024,11,19,7.31,0.0,1.0,0.0
"ASDA Sweet & Crisp Pineapple, Grapes & Apple 225g",1.59,,fresh_food,fruits,Asda,2024,11,19,7.07,0.0,1.0,0.0
ASDA Juicy & Sweet Mango & Berries 220g,2.5,,fresh_food,fruits,Asda,2024,11,19,11.36,0.0,1.0,0.0
"ASDA Raisins, Berries & Cherries 250g",2.0,,fresh_food,fruits,Asda,2024,11,19,8.0,0.0,1.0,0.0
ASDA Cashew & Raisin Mix 250g,2.0,,fresh_food,fruits,Asda,2024,11,19,8.0,0.0,1.0,0.0
ASDA Cranberry & Macadamia Mix 200g,2.0,,fresh_food,fruits,Asda,2024,11,19,10.0,0.0,1.0,0.0
ASDA Organic 5 Fairtrade Bananas,1.35,,fresh_food,fruits,Asda,2024,11,19,0.27,1.0,0.0,0.0
ASDA Organic Raspberries,3.0,,fresh_food,fruits,Asda,2024,11,19,24.0,0.0,1.0,0.0
ASDA Organic Apples,2.3,,fresh_food,fruits,Asda,2024,11,19,0.38299999999999995,1.0,0.0,0.0
ASDA Sweet & Juicy Lychees 200g,1.75,,fresh_food,fruits,Asda,2024,11,19,8.75,0.0,1.0,0.0
ASDA Extra Special Ripe & Ready Giant Avocado,2.0,,fresh_food,fruits,Asda,2024,11,19,2.0,1.0,0.0,0.0
ASDA Giant Pineapple (Ripe & Ready To Eat),1.9,,fresh_food,fruits,Asda,2024,11,19,1.9,1.0,0.0,0.0
ASDA Sweet & Earthy Parsnips,0.75,,fresh_food,vegetables,Asda,2024,11,19,1.5,0.0,1.0,0.0
ASDA Tender & Crunchy Broccoli,0.79,,fresh_food,vegetables,Asda,2024,11,19,2.19,0.0,1.0,0.0
JUST ESSENTIALS by ASDA White Potatoes 2kg,1.35,,fresh_food,vegetables,Asda,2024,11,19,0.675,0.0,1.0,0.0
ASDA Mild & Versatile White Mushrooms,0.95,,fresh_food,vegetables,Asda,2024,11,19,3.8,0.0,1.0,0.0
JUST ESSENTIALS by ASDA Green Beans,0.93,,fresh_food,vegetables,Asda,2024,11,19,3.88,0.0,1.0,0.0
ASDA Crunchy & Fragrant Brown Onions,0.99,,fresh_food,vegetables,Asda,2024,11,19,0.99,0.0,1.0,0.0
ASDA British Fluffy & Golden Large Baking Potatoes,0.79,,fresh_food,vegetables,Asda,2024,11,19,0.198,1.0,0.0,0.0
ASDA Crunchy & Sweet Carrots,0.65,,fresh_food,vegetables,Asda,2024,11,19,0.65,0.0,1.0,0.0
JUST ESSENTIALS by ASDA Mushrooms (Varieties may vary),0.8,,fresh_food,vegetables,Asda,2024,11,19,3.2,0.0,1.0,0.0
ASDA Crunchy & Sweet Carrots,0.4,,fresh_food,vegetables,Asda,2024,11,19,0.8,0.0,1.0,0.0
ASDA Butternut Squash (Typically 1kg),1.0,,fresh_food,vegetables,Asda,2024,11,19,1.2,0.0,1.0,0.0
ASDA Sweet & Earthy Savoy Cabbage,0.59,,fresh_food,vegetables,Asda,2024,11,19,0.59,1.0,0.0,0.0
ASDA Mild & Crunchy Baby Corn,1.0,,fresh_food,vegetables,Asda,2024,11,19,6.9,0.0,1.0,0.0
ASDA Sweet & Crunchy Red Onions,0.95,,fresh_food,vegetables,Asda,2024,11,19,0.95,0.0,1.0,0.0
ASDA Firm & Flavoursome Baby Potatoes 1kg,1.2,,fresh_food,vegetables,Asda,2024,11,19,1.2,0.0,1.0,0.0
ASDA Mild & Sweet Trimmed Leeks,1.39,,fresh_food,vegetables,Asda,2024,11,19,2.78,0.0,1.0,0.0
ASDA Earthy & Crisp Cauliflower & Broccoli Florets,1.29,,fresh_food,vegetables,Asda,2024,11,19,3.23,0.0,1.0,0.0
ASDA Grower's Selection Coriander,1.0,,fresh_food,vegetables,Asda,2024,11,19,1.0,1.0,0.0,0.0
ASDA Diced Carrots & Swede,0.5,,fresh_food,vegetables,Asda,2024,11,19,1.0,0.0,1.0,0.0
ASDA Sweet & Nutty Sprouts 500g,1.0,,fresh_food,vegetables,Asda,2024,11,19,2.0,0.0,1.0,0.0
ASDA Sweet & Juicy Sweetcorn Cobettes,1.5,,fresh_food,vegetables,Asda,2024,11,19,0.375,1.0,0.0,0.0
ASDA Sugar Snap Peas,0.98,,fresh_food,vegetables,Asda,2024,11,19,6.12,0.0,1.0,0.0
ASDA Mild & Delicate Courgettes,1.0,,fresh_food,vegetables,Asda,2024,11,19,3.03,0.0,1.0,0.0
ASDA Creamy & Flavoursome Sweet Potatoes,1.19,,fresh_food,vegetables,Asda,2024,11,19,1.19,0.0,1.0,0.0
ASDA Crunchy & Flavoursome Peppers (Colour may vary),3.0,,fresh_food,vegetables,Asda,2024,11,19,2.0,0.0,1.0,0.0
ASDA Mild & Tender Casserole Vegetables 600g,1.3,,fresh_food,vegetables,Asda,2024,11,19,2.17,0.0,1.0,0.0
ASDA Extra Special Tenderstem Broccoli Tips,1.15,,fresh_food,vegetables,Asda,2024,11,19,11.5,0.0,1.0,0.0
ASDA Tender & Crunchy Trimmed Fine Beans,1.0,,fresh_food,vegetables,Asda,2024,11,19,5.56,0.0,1.0,0.0
ASDA British Swede,0.62,,fresh_food,vegetables,Asda,2024,11,19,0.62,1.0,0.0,0.0
ASDA Light & Nutty Cauliflower,1.19,,fresh_food,vegetables,Asda,2024,11,19,1.19,1.0,0.0,0.0
ASDA Carrot Batons,0.8,,fresh_food,vegetables,Asda,2024,11,19,2.67,0.0,1.0,0.0
Just Add Garlic Puree,1.0,,fresh_food,vegetables,Asda,2024,11,19,13.3,0.0,1.0,0.0
JUST ESSENTIALS by ASDA Cherry Tomatoes,0.69,,fresh_food,vegetables,Asda,2024,11,19,2.76,0.0,1.0,0.0
ASDA Mild & Tender Spinach,1.29,,fresh_food,vegetables,Asda,2024,11,19,4.3,0.0,1.0,0.0
ASDA Aubergine,0.95,,fresh_food,vegetables,Asda,2024,11,19,0.95,1.0,0.0,0.0
ASDA Fragrant & Bold Garlic 45mm+,0.75,,fresh_food,vegetables,Asda,2024,11,19,0.25,1.0,0.0,0.0
ASDA Mild & Crisp Pak Choi,1.1,,fresh_food,vegetables,Asda,2024,11,19,5.5,0.0,1.0,0.0
ASDA Extra Special British Baby Potatoes,0.95,,fresh_food,vegetables,Asda,2024,11,19,1.9,0.0,1.0,0.0
ASDA Extra Special Creamy Mash,1.25,,fresh_food,vegetables,Asda,2024,11,19,3.12,0.0,1.0,0.0
ASDA 3 Crunchy & Fragrant Brown Onions,1.0,,fresh_food,vegetables,Asda,2024,11,19,0.33299999999999996,1.0,0.0,0.0
ASDA Loose Plantain (Typically 350g),0.8,,fresh_food,vegetables,Asda,2024,11,19,2.3,0.0,1.0,0.0
ASDA Light & Fluffy Maris Piper Potatoes 2kg,1.79,,fresh_food,vegetables,Asda,2024,11,19,0.895,0.0,1.0,0.0
ASDA Loose Dudhi (Typically 400g),2.1,,fresh_food,vegetables,Asda,2024,11,19,5.25,0.0,1.0,0.0
ASDA Crisp & Earthy Unwashed Sliced Curly Kale 150g,0.75,,fresh_food,vegetables,Asda,2024,11,19,5.0,0.0,1.0,0.0
ASDA Extra Special Hand Picked Tenderstem Broccoli,1.25,,fresh_food,vegetables,Asda,2024,11,19,7.81,0.0,1.0,0.0
ASDA Extra Special Asparagus Tips,1.85,,fresh_food,vegetables,Asda,2024,11,19,14.8,0.0,1.0,0.0
ASDA Mild & Tender Baby Button Mushrooms,0.95,,fresh_food,vegetables,Asda,2024,11,19,4.75,0.0,1.0,0.0
ASDA Loose Mooli (Typically 350g),0.7,,fresh_food,vegetables,Asda,2024,11,19,2.0,0.0,1.0,0.0
ASDA Hot & Fiery Bird Eye Chillies,0.45,,fresh_food,vegetables,Asda,2024,11,19,22.5,0.0,1.0,0.0
ASDA Tender & Nutty Asparagus,1.4,,fresh_food,vegetables,Asda,2024,11,19,9.33,0.0,1.0,0.0
ASDA Sweet & Nutty Trimmed Brussels Sprouts,1.0,,fresh_food,vegetables,Asda,2024,11,19,5.0,0.0,1.0,0.0
"ASDA Broccoli, Carrots, Baby Corn & Green Beans",1.45,,fresh_food,vegetables,Asda,2024,11,19,4.14,0.0,1.0,0.0
ASDA Chopped Onion,0.5,,fresh_food,vegetables,Asda,2024,11,19,2.5,0.0,1.0,0.0
ASDA Sweet & Tender Vegetable Stew Mix 1kg,2.0,,fresh_food,vegetables,Asda,2024,11,19,2.0,0.0,1.0,0.0
ASDA Large Cauliflower,1.8,,fresh_food,vegetables,Asda,2024,11,19,1.8,1.0,0.0,0.0
ASDA Crispy & Golden Potato Slices,1.2,,fresh_food,vegetables,Asda,2024,11,19,4.0,0.0,1.0,0.0
JUST ESSENTIALS by ASDA Mashed Potato,0.8,,fresh_food,vegetables,Asda,2024,11,19,2.0,0.0,1.0,0.0
ASDA Sweet & Warming Ginger,1.85,,fresh_food,vegetables,Asda,2024,11,19,3.7,0.0,1.0,0.0
ASDA Sweet & Delicate Chantenay Carrots,0.8,,fresh_food,vegetables,Asda,2024,11,19,2.67,0.0,1.0,0.0
ASDA Smooth & Rich Red Potatoes 2kg,1.65,,fresh_food,vegetables,Asda,2024,11,19,0.825,0.0,1.0,0.0
ASDA Crisp & Smooth Stringless Beans,0.79,,fresh_food,vegetables,Asda,2024,11,19,3.95,0.0,1.0,0.0
ASDA Nutty & Earthy Chestnut Mushrooms,1.0,,fresh_food,vegetables,Asda,2024,11,19,4.0,0.0,1.0,0.0
ASDA Sweet & Tender Vegetable Stew Mix 1kg,2.0,,fresh_food,vegetables,Asda,2024,11,19,2.0,0.0,1.0,0.0
ASDA Fluffy & Crisp King Edward Potatoes 2kg,1.7,,fresh_food,vegetables,Asda,2024,11,19,0.85,0.0,1.0,0.0
ASDA Delicately Sweet Tenderheart Cabbage,0.69,,fresh_food,vegetables,Asda,2024,11,19,0.69,1.0,0.0,0.0
ASDA Tender & Nutty Asparagus,1.4,,fresh_food,vegetables,Asda,2024,11,19,9.33,0.0,1.0,0.0
ASDA Smooth & Rich Red Potatoes 2kg,1.65,,fresh_food,vegetables,Asda,2024,11,19,0.825,0.0,1.0,0.0
ASDA Sweet & Delicate Chantenay Carrots,0.8,,fresh_food,vegetables,Asda,2024,11,19,2.67,0.0,1.0,0.0
ASDA Loose Garlic 60mm+,0.39,,fresh_food,vegetables,Asda,2024,11,19,0.39,1.0,0.0,0.0
ASDA Crisp & Earthy Unwashed Sliced Curly Kale 150g,0.75,,fresh_food,vegetables,Asda,2024,11,19,5.0,0.0,1.0,0.0
ASDA Delicately Sweet Dill 150g,1.0,,fresh_food,vegetables,Asda,2024,11,19,1.0,1.0,0.0,0.0
ASDA Light & Nutty Cauliflower Florets,1.0,,fresh_food,vegetables,Asda,2024,11,19,4.0,0.0,1.0,0.0
ASDA Aromatic & Zesty Coriander,0.52,,fresh_food,vegetables,Asda,2024,11,19,17.3,0.0,1.0,0.0
ASDA 3 Sweet & Crunchy Red Onions,1.0,,fresh_food,vegetables,Asda,2024,11,19,0.33299999999999996,1.0,0.0,0.0
ASDA Cool & Refreshing Mint,0.52,,fresh_food,vegetables,Asda,2024,11,19,17.3,0.0,1.0,0.0
JUST ESSENTIALS by ASDA Mashed Potato,0.8,,fresh_food,vegetables,Asda,2024,11,19,2.0,0.0,1.0,0.0
ASDA Delightfully Fragrant Rosemary,0.6,,fresh_food,vegetables,Asda,2024,11,19,30.0,0.0,1.0,0.0
ASDA Crispy & Golden Potato Slices,1.2,,fresh_food,vegetables,Asda,2024,11,19,4.0,0.0,1.0,0.0
ASDA Naturally Sweet Shallots,0.79,,fresh_food,vegetables,Asda,2024,11,19,2.63,0.0,1.0,0.0
ASDA Mild & Peppery Flat Leaf Parsley,0.6,,fresh_food,vegetables,Asda,2024,11,19,24.0,0.0,1.0,0.0
ASDA Mild & Sweet Spring Greens,0.79,,fresh_food,vegetables,Asda,2024,11,19,1.58,0.0,1.0,0.0
ASDA Fluffy & Golden Baking Potatoes 2kg,1.7,,fresh_food,vegetables,Asda,2024,11,19,0.85,0.0,1.0,0.0
ASDA Sweet & Tender Carrots & Peas 300g,0.9,,fresh_food,vegetables,Asda,2024,11,19,3.0,0.0,1.0,0.0
ASDA Turnips,0.48,,fresh_food,vegetables,Asda,2024,11,19,2.4,0.0,1.0,0.0
ASDA Extra Special Cavolo Nero Kale,1.0,,fresh_food,vegetables,Asda,2024,11,19,6.67,0.0,1.0,0.0
ASDA Sweet & Creamy Root Veg Mash,1.15,,fresh_food,vegetables,Asda,2024,11,19,2.88,0.0,1.0,0.0
ASDA Sweet & Juicy Sweetcorn Twin Pack,1.5,,fresh_food,vegetables,Asda,2024,11,19,0.75,1.0,0.0,0.0
ASDA Fragrant & Mild Chives,0.6,,fresh_food,vegetables,Asda,2024,11,19,24.0,0.0,1.0,0.0
ASDA Mild & Subtle Padron Peppers,1.0,,fresh_food,vegetables,Asda,2024,11,19,7.400000000000001,0.0,1.0,0.0
ASDA Extra Special Mixed Mushrooms,1.65,,fresh_food,vegetables,Asda,2024,11,19,11.0,0.0,1.0,0.0
ASDA Fragrant & Bold Garlic (Typically 45-60mm),2.0,,fresh_food,vegetables,Asda,2024,11,19,0.4,1.0,0.0,0.0
ASDA Red Cabbage (Typically 1kg),1.0,,fresh_food,vegetables,Asda,2024,11,19,1.0,0.0,1.0,0.0
ASDA Sweet & Warming Ginger,1.85,,fresh_food,vegetables,Asda,2024,11,19,3.7,0.0,1.0,0.0
ASDA Organic Broccoli 300g,1.2,,fresh_food,vegetables,Asda,2024,11,19,4.0,0.0,1.0,0.0
ASDA Extra Special Handpicked Extra Fine Beans,1.39,,fresh_food,vegetables,Asda,2024,11,19,6.95,0.0,1.0,0.0
ASDA Celeriac (Typically 1kg),1.55,,fresh_food,vegetables,Asda,2024,11,19,1.55,0.0,1.0,0.0
ASDA Savoury & Mild Vegetable Soup Mix 500g,1.0,,fresh_food,vegetables,Asda,2024,11,19,2.0,0.0,1.0,0.0
