Name,Price,Discount price,Category,Subcategory,Store_Name,Year,Month,Day,Standardised price per unit,Unit_each,Unit_kg,Unit_litre
ASDA Creamy & Nutty Avocados,1.58,,fresh_food,fruits,Asda,2025,5,12,0.79,1.0,0.0,0.0
ASDA Sweet & Delicate Conference Pears,1.97,,fresh_food,fruits,Asda,2025,5,12,0.49200000000000005,1.0,0.0,0.0
ASDA Ready to Eat Tropical & Sweet Large Mango (Typically 350g),0.94,,fresh_food,fruits,Asda,2025,5,12,0.94,1.0,0.0,0.0
ASDA Crisp & Juicy Watermelon Slices,0.44,,fresh_food,fruits,Asda,2025,5,12,4.63,0.0,1.0,0.0
JUST ESSENTIALS by ASDA Oranges,0.99,,fresh_food,fruits,Asda,2025,5,12,0.198,1.0,0.0,0.0
JUST ESSENTIALS by ASDA Plums,1.29,,fresh_food,fruits,Asda,2025,5,12,3.23,0.0,1.0,0.0
ASDA Soft & Sweet Kiwi Fruit,1.33,,fresh_food,fruits,Asda,2025,5,12,0.332,1.0,0.0,0.0
ASDA Juicy & Sweet Pineapple Fingers,1.58,,fresh_food,fruits,Asda,2025,5,12,7.9,0.0,1.0,0.0
ASDA Crisp & Juicy Watermelon Fans,1.56,,fresh_food,fruits,Asda,2025,5,12,5.2,0.0,1.0,0.0
ASDA Tangy & Juicy Sweetclems,1.19,,fresh_food,fruits,Asda,2025,5,12,1.98,0.0,1.0,0.0
ASDA Tart & Juicy Granny Smith Apples,1.58,,fresh_food,fruits,Asda,2025,5,12,0.263,1.0,0.0,0.0
Love Me Tender Dragon Fruit,3.02,,fresh_food,fruits,Asda,2025,5,12,3.02,1.0,0.0,0.0
ASDA Juicy & Sweet Mango Fingers,1.56,,fresh_food,fruits,Asda,2025,5,12,11.14,0.0,1.0,0.0
ASDA Giant Pineapple (Ripe & Ready To Eat),1.88,,fresh_food,fruits,Asda,2025,5,12,1.88,1.0,0.0,0.0
ASDA Banana Chips 75g,0.98,,fresh_food,fruits,Asda,2025,5,12,13.100000000000001,0.0,1.0,0.0
ASDA Zingy & Crisp Braeburn Apples,1.18,,fresh_food,fruits,Asda,2025,5,12,0.19699999999999998,1.0,0.0,0.0
ASDA Delicate & Smooth Papaya (Typically 350g),1.87,,fresh_food,fruits,Asda,2025,5,12,1.87,1.0,0.0,0.0
ASDA Loose Lemon,0.28,,fresh_food,fruits,Asda,2025,5,12,0.28,1.0,0.0,0.0
ASDA Succulent & Juicy Mixed Berries 200g,2.74,,fresh_food,fruits,Asda,2025,5,12,13.7,0.0,1.0,0.0
ASDA Coconut Chunks,0.98,,fresh_food,fruits,Asda,2025,5,12,12.25,0.0,1.0,0.0
ASDA Extra Special ClemenGold Easy Peelers,1.87,,fresh_food,fruits,Asda,2025,5,12,3.12,0.0,1.0,0.0
ASDA Crisp & Juicy Apple Slices,0.44,,fresh_food,fruits,Asda,2025,5,12,5.5,0.0,1.0,0.0
ASDA Dried Mango 75g,1.67,,fresh_food,fruits,Asda,2025,5,12,22.3,0.0,1.0,0.0
ASDA Pineapple Lolly,0.44,,fresh_food,fruits,Asda,2025,5,12,5.5,0.0,1.0,0.0
ASDA 3 Large Unwaxed Lemons,1.26,,fresh_food,fruits,Asda,2025,5,12,0.42,1.0,0.0,0.0
ASDA Sharp & Sweet Passion Fruit,1.18,,fresh_food,fruits,Asda,2025,5,12,0.39299999999999996,1.0,0.0,0.0
ASDA Refreshing & Crunchy Coconut,0.98,,fresh_food,fruits,Asda,2025,5,12,0.98,1.0,0.0,0.0
ASDA Juicy & Refreshing Melon Fingers 450g,3.32,,fresh_food,fruits,Asda,2025,5,12,7.38,0.0,1.0,0.0
ASDA Apricots 200g,1.67,,fresh_food,fruits,Asda,2025,5,12,8.35,0.0,1.0,0.0
ASDA Juicy & Sweet Mango Chunks,2.63,,fresh_food,fruits,Asda,2025,5,12,9.56,0.0,1.0,0.0
ASDA Juicy & Sweet Pineapple Chunks,2.28,,fresh_food,fruits,Asda,2025,5,12,5.7,0.0,1.0,0.0
ASDA Tropical & Sweet Mangoes (Each Mango Typically 300g),1.77,,fresh_food,fruits,Asda,2025,5,12,0.885,1.0,0.0,0.0
ASDA Juicy & Tart Blackberries 250g,2.98,,fresh_food,fruits,Asda,2025,5,12,11.92,0.0,1.0,0.0
ASDA Sweet & Delicate Pears (Colour and Variety may vary),2.88,,fresh_food,fruits,Asda,2025,5,12,2.4,0.0,1.0,0.0
ASDA Large Avocado,0.94,,fresh_food,fruits,Asda,2025,5,12,0.94,1.0,0.0,0.0
ASDA Crisp & Juicy Apple Slices,0.44,,fresh_food,fruits,Asda,2025,5,12,5.5,0.0,1.0,0.0
ASDA Dates 200g,1.67,,fresh_food,fruits,Asda,2025,5,12,8.35,0.0,1.0,0.0
ASDA Grapes,0.44,,fresh_food,fruits,Asda,2025,5,12,5.5,0.0,1.0,0.0
ASDA Galia Melon,1.88,,fresh_food,fruits,Asda,2025,5,12,1.88,1.0,0.0,0.0
ASDA Succulent & Juicy Mixed Berries 200g,2.74,,fresh_food,fruits,Asda,2025,5,12,13.7,0.0,1.0,0.0
ASDA Apricots 200g,1.67,,fresh_food,fruits,Asda,2025,5,12,8.35,0.0,1.0,0.0
ASDA Melon & Grapes,1.12,,fresh_food,fruits,Asda,2025,5,12,7.0,0.0,1.0,0.0
ASDA Goji Berries 100g,1.86,,fresh_food,fruits,Asda,2025,5,12,18.6,0.0,1.0,0.0
Zeina Deglet Nour Dates,1.48,,fresh_food,fruits,Asda,2025,5,12,7.4,0.0,1.0,0.0
ASDA Large Avocado,0.94,,fresh_food,fruits,Asda,2025,5,12,0.94,1.0,0.0,0.0
ASDA Pomegranate,1.23,,fresh_food,fruits,Asda,2025,5,12,1.23,1.0,0.0,0.0
ASDA Pineapple Lolly,0.44,,fresh_food,fruits,Asda,2025,5,12,5.5,0.0,1.0,0.0
ASDA Extra Special Strawberries 227g,2.98,,fresh_food,fruits,Asda,2025,5,12,13.13,0.0,1.0,0.0
ASDA Organic Blueberries,2.36,,fresh_food,fruits,Asda,2025,5,12,18.88,0.0,1.0,0.0
ASDA Sweet & Delicate Pears (Colour and Variety may vary),2.88,,fresh_food,fruits,Asda,2025,5,12,2.4,0.0,1.0,0.0
ASDA Sweet & Juicy Fruit Platter 850g,3.97,,fresh_food,fruits,Asda,2025,5,12,4.67,0.0,1.0,0.0
ASDA Dried Mango 75g,1.67,,fresh_food,fruits,Asda,2025,5,12,22.3,0.0,1.0,0.0
ASDA Figs 200g,1.98,,fresh_food,fruits,Asda,2025,5,12,9.9,0.0,1.0,0.0
ASDA Juicy & Sweet Mango Chunks,2.63,,fresh_food,fruits,Asda,2025,5,12,9.56,0.0,1.0,0.0
ASDA 3 Juicy & Sweet Nectarines,2.48,,fresh_food,fruits,Asda,2025,5,12,0.8270000000000001,1.0,0.0,0.0
ASDA Crisp & Juicy Apple Slices & Grapes,0.44,,fresh_food,fruits,Asda,2025,5,12,5.5,0.0,1.0,0.0
ASDA 4 Sweet & Juicy Large Oranges,2.08,,fresh_food,fruits,Asda,2025,5,12,0.52,1.0,0.0,0.0
"ASDA Raisins, Berries & Cherries 250g",1.98,,fresh_food,fruits,Asda,2025,5,12,7.92,0.0,1.0,0.0
ASDA Trail Mix 200g,1.04,,fresh_food,fruits,Asda,2025,5,12,5.2,0.0,1.0,0.0
ASDA Tangy & Crunchy Rhubarb 400g,1.38,,fresh_food,fruits,Asda,2025,5,12,3.45,0.0,1.0,0.0
ASDA Extra Special OrangeGold 4 Oranges,2.24,,fresh_food,fruits,Asda,2025,5,12,0.56,1.0,0.0,0.0
Pink Lady Apples,2.34,,fresh_food,fruits,Asda,2025,5,12,0.585,1.0,0.0,0.0
ASDA Juicy & Sweet Pineapple Chunks,2.28,,fresh_food,fruits,Asda,2025,5,12,5.7,0.0,1.0,0.0
ASDA Mild & Crisp Apple Grapes & Cheese,1.46,,fresh_food,fruits,Asda,2025,5,12,9.73,0.0,1.0,0.0
ASDA Sweet & Juicy Summer Fruit Bowl 450g,3.48,,fresh_food,fruits,Asda,2025,5,12,7.73,0.0,1.0,0.0
ASDA Fruit & Seed Mix 150g,1.04,,fresh_food,fruits,Asda,2025,5,12,6.93,0.0,1.0,0.0
ASDA Organic Ripe Avocado,1.36,,fresh_food,fruits,Asda,2025,5,12,1.36,1.0,0.0,0.0
"ASDA Juicy & Crisp Mango, Watermelon & Blueberries 220g",2.07,,fresh_food,fruits,Asda,2025,5,12,9.41,0.0,1.0,0.0
ASDA Extra Special Medjoul Dates,4.74,,fresh_food,fruits,Asda,2025,5,12,9.48,0.0,1.0,0.0
ASDA Organic Kiwi Fruit,1.88,,fresh_food,fruits,Asda,2025,5,12,0.47,1.0,0.0,0.0
ASDA Sweet & Juicy Melon Medley,2.83,,fresh_food,fruits,Asda,2025,5,12,7.45,0.0,1.0,0.0
ASDA Juicy & Tart Blackberries 250g,2.98,,fresh_food,fruits,Asda,2025,5,12,11.92,0.0,1.0,0.0
ASDA Organic 5 Fairtrade Bananas,1.38,,fresh_food,fruits,Asda,2025,5,12,0.276,1.0,0.0,0.0
"ASDA Sweet & Crisp Pineapple, Grapes & Apple 225g",1.62,,fresh_food,fruits,Asda,2025,5,12,7.2,0.0,1.0,0.0
"ASDA Sweet & Tangy Kiwi, Melon & Strawberry 220g",2.08,,fresh_food,fruits,Asda,2025,5,12,9.45,0.0,1.0,0.0
ASDA Extra Special LemonGold 4 Seedless Lemons,1.46,,fresh_food,fruits,Asda,2025,5,12,0.365,1.0,0.0,0.0
ASDA Cashew & Raisin Mix 250g,1.98,,fresh_food,fruits,Asda,2025,5,12,7.92,0.0,1.0,0.0
ASDA Cranberry & Macadamia Mix 200g,1.98,,fresh_food,fruits,Asda,2025,5,12,9.9,0.0,1.0,0.0
ASDA Sweet & Tart Grapefruits,1.48,,fresh_food,fruits,Asda,2025,5,12,0.493,1.0,0.0,0.0
"ASDA Fruit, Nut & Seed Mix 200g",1.48,,fresh_food,fruits,Asda,2025,5,12,7.4,0.0,1.0,0.0
"ASDA Sweet & Juicy Strawberry, Apple & Grapes 130g",1.32,,fresh_food,fruits,Asda,2025,5,12,10.15,0.0,1.0,0.0
ASDA 3 Raisin Mix 200g,1.48,,fresh_food,fruits,Asda,2025,5,12,7.4,0.0,1.0,0.0
ASDA Cashew & Cranberry Mix 250g,1.98,,fresh_food,fruits,Asda,2025,5,12,7.92,0.0,1.0,0.0
ASDA Grower's Selection Apricots,1.98,,fresh_food,fruits,Asda,2025,5,12,6.19,0.0,1.0,0.0
ASDA Organic Apples,2.34,,fresh_food,fruits,Asda,2025,5,12,0.39,1.0,0.0,0.0
ASDA Sweet & Bursting Blueberries 500g,4.32,,fresh_food,fruits,Asda,2025,5,12,8.64,0.0,1.0,0.0
ASDA Extra Special Ripe & Ready Giant Avocado,2.12,,fresh_food,fruits,Asda,2025,5,12,2.12,1.0,0.0,0.0
ASDA Juicy & Sweet Mango & Berries 220g,2.48,,fresh_food,fruits,Asda,2025,5,12,11.27,0.0,1.0,0.0
ASDA Grower's Selection Strawberries,3.28,,fresh_food,fruits,Asda,2025,5,12,5.47,0.0,1.0,0.0
ASDA Sweet & Plump Raspberries,1.48,,fresh_food,fruits,Asda,2025,5,12,9.87,0.0,1.0,0.0
ASDA Tangy & Crunchy Rhubarb 400g,1.38,,fresh_food,fruits,Asda,2025,5,12,3.45,0.0,1.0,0.0
ASDA Cashew & Raisin Mix 250g,1.98,,fresh_food,fruits,Asda,2025,5,12,7.92,0.0,1.0,0.0
ASDA Pineapple Lolly,0.44,,fresh_food,fruits,Asda,2025,5,12,5.5,0.0,1.0,0.0
ASDA Crisp & Juicy Apple Slices & Grapes,0.44,,fresh_food,fruits,Asda,2025,5,12,5.5,0.0,1.0,0.0
ASDA Crunchy & Sweet Carrots,0.69,,fresh_food,vegetables,Asda,2025,5,12,0.69,0.0,1.0,0.0
ASDA Tender & Crunchy Broccoli,0.79,,fresh_food,vegetables,Asda,2025,5,12,2.19,0.0,1.0,0.0
JUST ESSENTIALS by ASDA White Potatoes 2kg,1.35,,fresh_food,vegetables,Asda,2025,5,12,0.675,0.0,1.0,0.0
ASDA Sweet & Earthy Parsnips,0.74,,fresh_food,vegetables,Asda,2025,5,12,1.48,0.0,1.0,0.0
ASDA Crunchy & Fragrant Brown Onions,0.99,,fresh_food,vegetables,Asda,2025,5,12,0.99,0.0,1.0,0.0
ASDA Sweet & Crunchy Red Onions,0.98,,fresh_food,vegetables,Asda,2025,5,12,0.98,0.0,1.0,0.0
ASDA Light & Nutty Cauliflower,1.19,,fresh_food,vegetables,Asda,2025,5,12,1.19,1.0,0.0,0.0
ASDA Tender & Crunchy Trimmed Fine Beans,0.68,,fresh_food,vegetables,Asda,2025,5,12,3.78,0.0,1.0,0.0
ASDA Extra Special British Baby Potatoes,0.74,,fresh_food,vegetables,Asda,2025,5,12,1.48,0.0,1.0,0.0
ASDA British Fluffy & Golden Large Baking Potatoes,0.79,,fresh_food,vegetables,Asda,2025,5,12,0.198,1.0,0.0,0.0
ASDA Mild & Crunchy Baby Corn,1.08,,fresh_food,vegetables,Asda,2025,5,12,7.45,0.0,1.0,0.0
ASDA Firm & Flavoursome Baby Potatoes 1kg,0.78,,fresh_food,vegetables,Asda,2025,5,12,0.78,0.0,1.0,0.0
ASDA Loose Garlic,0.39,,fresh_food,vegetables,Asda,2025,5,12,0.39,1.0,0.0,0.0
ASDA Creamy & Flavoursome Sweet Potatoes,1.17,,fresh_food,vegetables,Asda,2025,5,12,1.17,0.0,1.0,0.0
ASDA White Cabbage,1.0,,fresh_food,vegetables,Asda,2025,5,12,1.0,0.0,1.0,0.0
JUST ESSENTIALS by ASDA Mushrooms (Varieties may vary),0.8,,fresh_food,vegetables,Asda,2025,5,12,3.2,0.0,1.0,0.0
ASDA Mild & Versatile White Mushrooms,0.68,,fresh_food,vegetables,Asda,2025,5,12,2.72,0.0,1.0,0.0
ASDA Mild & Tender Spinach,1.33,,fresh_food,vegetables,Asda,2025,5,12,4.43,0.0,1.0,0.0
ASDA Aromatic & Zesty Coriander,1.08,,fresh_food,vegetables,Asda,2025,5,12,1.08,1.0,0.0,0.0
ASDA Mild & Sweet Trimmed Leeks,1.44,,fresh_food,vegetables,Asda,2025,5,12,2.88,0.0,1.0,0.0
ASDA Courgettes,0.78,,fresh_food,vegetables,Asda,2025,5,12,2.22,0.0,1.0,0.0
ASDA Extra Special Hand Picked Tenderstem Broccoli,1.28,,fresh_food,vegetables,Asda,2025,5,12,8.0,0.0,1.0,0.0
ASDA Aubergine,0.95,,fresh_food,vegetables,Asda,2025,5,12,0.95,1.0,0.0,0.0
ASDA Sweet & Earthy Savoy Cabbage,0.78,,fresh_food,vegetables,Asda,2025,5,12,0.78,1.0,0.0,0.0
ASDA Grower's Selection British Carrots 500g,0.43,,fresh_food,vegetables,Asda,2025,5,12,0.86,0.0,1.0,0.0
ASDA Sweet & Juicy Sweetcorn Cobettes,1.37,,fresh_food,vegetables,Asda,2025,5,12,0.342,1.0,0.0,0.0
ASDA Butternut Squash (Typically 1.2kg),1.42,,fresh_food,vegetables,Asda,2025,5,12,1.18,0.0,1.0,0.0
ASDA Crunchy & Flavoursome Peppers (Colour may vary),3.24,,fresh_food,vegetables,Asda,2025,5,12,2.16,0.0,1.0,0.0
ASDA Mild & Delicate Courgettes,1.07,,fresh_food,vegetables,Asda,2025,5,12,3.24,0.0,1.0,0.0
ASDA Diced Carrots & Swede,0.54,,fresh_food,vegetables,Asda,2025,5,12,1.08,0.0,1.0,0.0
ASDA Earthy & Crisp Cauliflower & Broccoli Florets,1.37,,fresh_food,vegetables,Asda,2025,5,12,3.42,0.0,1.0,0.0
ASDA Delicately Sweet Tenderheart Cabbage,0.69,,fresh_food,vegetables,Asda,2025,5,12,0.69,1.0,0.0,0.0
ASDA 3 Crunchy & Fragrant Brown Onions,0.95,,fresh_food,vegetables,Asda,2025,5,12,0.317,1.0,0.0,0.0
ASDA Runner Beans,1.33,,fresh_food,vegetables,Asda,2025,5,12,7.39,0.0,1.0,0.0
ASDA Nutty & Earthy Chestnut Mushrooms,0.9,,fresh_food,vegetables,Asda,2025,5,12,3.6,0.0,1.0,0.0
JUST ESSENTIALS by ASDA Green Beans,0.93,,fresh_food,vegetables,Asda,2025,5,12,3.88,0.0,1.0,0.0
ASDA 3 Sweet & Crunchy Red Onions,0.95,,fresh_food,vegetables,Asda,2025,5,12,0.317,1.0,0.0,0.0
ASDA Crisp & Earthy Unwashed Sliced Curly Kale 150g,0.77,,fresh_food,vegetables,Asda,2025,5,12,5.13,0.0,1.0,0.0
ASDA Mild & Tender Casserole Vegetables 600g,1.12,,fresh_food,vegetables,Asda,2025,5,12,1.87,0.0,1.0,0.0
ASDA Mild & Crisp Pak Choi,1.1,,fresh_food,vegetables,Asda,2025,5,12,5.5,0.0,1.0,0.0
Albert Bartlett Rooster Potatoes,2.23,,fresh_food,vegetables,Asda,2025,5,12,1.11,0.0,1.0,0.0
ASDA Sweet & Nutty Trimmed Brussels Sprouts,1.28,,fresh_food,vegetables,Asda,2025,5,12,6.4,0.0,1.0,0.0
ASDA Tender & Crisp Mangetout,1.18,,fresh_food,vegetables,Asda,2025,5,12,7.38,0.0,1.0,0.0
ASDA Buttery & Herby Baby Potatoes,1.1,,fresh_food,vegetables,Asda,2025,5,12,3.06,0.0,1.0,0.0
ASDA Fragrant & Bold Garlic (Typically 45-60mm),2.0,,fresh_food,vegetables,Asda,2025,5,12,0.4,1.0,0.0,0.0
ASDA British Swede,0.62,,fresh_food,vegetables,Asda,2025,5,12,0.62,1.0,0.0,0.0
ASDA Mild & Tender Baby Button Mushrooms,1.06,,fresh_food,vegetables,Asda,2025,5,12,5.3,0.0,1.0,0.0
ASDA Loose Chayote (Typically 400g),0.92,,fresh_food,vegetables,Asda,2025,5,12,2.3,0.0,1.0,0.0
ASDA Light & Fluffy Maris Piper Potatoes 2kg,1.8,,fresh_food,vegetables,Asda,2025,5,12,0.9,0.0,1.0,0.0
ASDA Extra Special Tenderstem Broccoli Tips,1.15,,fresh_food,vegetables,Asda,2025,5,12,11.5,0.0,1.0,0.0
ASDA Organic Garlic 40mm+,0.93,,fresh_food,vegetables,Asda,2025,5,12,0.31,1.0,0.0,0.0
ASDA Sweet & Nutty Sprouts,1.34,,fresh_food,vegetables,Asda,2025,5,12,4.47,0.0,1.0,0.0
ASDA Sugar Snap Peas,1.18,,fresh_food,vegetables,Asda,2025,5,12,7.38,0.0,1.0,0.0
ASDA Aromatic & Zesty Coriander,0.52,,fresh_food,vegetables,Asda,2025,5,12,17.3,0.0,1.0,0.0
ASDA Carrots & Peas 300g,0.74,,fresh_food,vegetables,Asda,2025,5,12,2.47,0.0,1.0,0.0
Jersey Royal Potatoes 450g,1.64,,fresh_food,vegetables,Asda,2025,5,12,3.64,0.0,1.0,0.0
ASDA Smooth & Rich Red Potatoes 2kg,1.55,,fresh_food,vegetables,Asda,2025,5,12,0.775,0.0,1.0,0.0
Just Add Garlic Puree,0.98,,fresh_food,vegetables,Asda,2025,5,12,13.100000000000001,0.0,1.0,0.0
"ASDA Tenderstem Broccoli, Carrot & Sugar Snap",1.57,,fresh_food,vegetables,Asda,2025,5,12,9.81,0.0,1.0,0.0
ASDA Chopped Onion,0.54,,fresh_food,vegetables,Asda,2025,5,12,2.7,0.0,1.0,0.0
ASDA Loose Dudhi (Typically 400g),2.21,,fresh_food,vegetables,Asda,2025,5,12,5.53,0.0,1.0,0.0
ASDA Runner Beans,1.33,,fresh_food,vegetables,Asda,2025,5,12,7.39,0.0,1.0,0.0
ASDA Mild & Sweet Spring Greens,0.79,,fresh_food,vegetables,Asda,2025,5,12,1.58,0.0,1.0,0.0
ASDA Smooth & Rich Red Potatoes 2kg,1.55,,fresh_food,vegetables,Asda,2025,5,12,0.775,0.0,1.0,0.0
ASDA Crisp & Smooth Stringless Beans,0.98,,fresh_food,vegetables,Asda,2025,5,12,4.9,0.0,1.0,0.0
ASDA Loose Mooli (Typically 350g),0.74,,fresh_food,vegetables,Asda,2025,5,12,2.12,0.0,1.0,0.0
ASDA Hot & Fiery Bird Eye Chillies,0.48,,fresh_food,vegetables,Asda,2025,5,12,24.0,0.0,1.0,0.0
ASDA Extra Special Handpicked Extra Fine Beans,1.43,,fresh_food,vegetables,Asda,2025,5,12,7.15,0.0,1.0,0.0
"ASDA Tenderstem Broccoli, Carrot & Sugar Snap",1.57,,fresh_food,vegetables,Asda,2025,5,12,9.81,0.0,1.0,0.0
ASDA Extra Special Tenderstem Broccoli Tips,1.15,,fresh_food,vegetables,Asda,2025,5,12,11.5,0.0,1.0,0.0
ASDA Delicately Sweet Dill 150g,1.06,,fresh_food,vegetables,Asda,2025,5,12,1.06,1.0,0.0,0.0
ASDA Sweet & Delicate Chantenay Carrots,0.78,,fresh_food,vegetables,Asda,2025,5,12,2.6,0.0,1.0,0.0
ASDA Sliced Red Onion,0.58,,fresh_food,vegetables,Asda,2025,5,12,3.87,0.0,1.0,0.0
ASDA Fluffy & Crisp King Edward Potatoes 2kg,1.78,,fresh_food,vegetables,Asda,2025,5,12,0.89,0.0,1.0,0.0
ASDA Mild & Tender Casserole Vegetables 600g,1.12,,fresh_food,vegetables,Asda,2025,5,12,1.87,0.0,1.0,0.0
ASDA Mild & Tender Baby Button Mushrooms,1.06,,fresh_food,vegetables,Asda,2025,5,12,5.3,0.0,1.0,0.0
ASDA Extra Special Hand Picked Tenderstem Broccoli 320g,2.3,,fresh_food,vegetables,Asda,2025,5,12,7.19,0.0,1.0,0.0
ASDA Sliced Leeks,0.84,,fresh_food,vegetables,Asda,2025,5,12,4.8,0.0,1.0,0.0
ASDA Chopped Onion,0.54,,fresh_food,vegetables,Asda,2025,5,12,2.7,0.0,1.0,0.0
ASDA Sweet & Juicy Sweetcorn Twin Pack,1.37,,fresh_food,vegetables,Asda,2025,5,12,0.685,1.0,0.0,0.0
ASDA Kohlrabi (Colour might vary),1.6,,fresh_food,vegetables,Asda,2025,5,12,4.0,0.0,1.0,0.0
ASDA Light & Citrusy Lemongrass,0.52,,fresh_food,vegetables,Asda,2025,5,12,17.3,0.0,1.0,0.0
ASDA Warm & Fruity Red Chillies,0.56,,fresh_food,vegetables,Asda,2025,5,12,9.3,0.0,1.0,0.0
ASDA Fresh & Earthy Thyme,0.52,,fresh_food,vegetables,Asda,2025,5,12,26.0,0.0,1.0,0.0
ASDA Organic Spinach,2.0,,fresh_food,vegetables,Asda,2025,5,12,6.67,0.0,1.0,0.0
ASDA Earthy & Rich Jumbo Mushrooms,1.06,,fresh_food,vegetables,Asda,2025,5,12,4.24,0.0,1.0,0.0
ASDA Wonderfully Aromatic Basil,0.52,,fresh_food,vegetables,Asda,2025,5,12,17.3,0.0,1.0,0.0
ASDA Sweet & Warming Ginger,1.85,,fresh_food,vegetables,Asda,2025,5,12,3.7,0.0,1.0,0.0
ASDA Crispy & Golden Potato Slices,1.24,,fresh_food,vegetables,Asda,2025,5,12,4.13,0.0,1.0,0.0
ASDA Cool & Refreshing Growing Garden Mint,1.08,,fresh_food,vegetables,Asda,2025,5,12,1.08,1.0,0.0,0.0
"ASDA Baby Corn, Tenderstem Broccoli & Fine Beans",1.57,,fresh_food,vegetables,Asda,2025,5,12,9.81,0.0,1.0,0.0
ASDA Organic Broccoli 300g,1.28,,fresh_food,vegetables,Asda,2025,5,12,4.27,0.0,1.0,0.0
Jersey Royal Potatoes 450g,1.64,,fresh_food,vegetables,Asda,2025,5,12,3.64,0.0,1.0,0.0
ASDA Mild & Versatile White Mushrooms,1.29,,fresh_food,vegetables,Asda,2025,5,12,3.23,0.0,1.0,0.0
ASDA Delightfully Fragrant Rosemary,0.52,,fresh_food,vegetables,Asda,2025,5,12,26.0,0.0,1.0,0.0
ASDA Extra Special 4 British Baking Potatoes,1.48,,fresh_food,vegetables,Asda,2025,5,12,0.37,1.0,0.0,0.0
ASDA Extra Special British Baby Potatoes 1kg,1.24,,fresh_food,vegetables,Asda,2025,5,12,1.24,0.0,1.0,0.0
ASDA Organic Brown Onions,1.0,,fresh_food,vegetables,Asda,2025,5,12,2.0,0.0,1.0,0.0
ASDA Delicate & Peppery Curly Parsley,0.52,,fresh_food,vegetables,Asda,2025,5,12,17.3,0.0,1.0,0.0
ASDA Light & Nutty Cauliflower Florets,1.0,,fresh_food,vegetables,Asda,2025,5,12,4.0,0.0,1.0,0.0
