Name,Price,Discount price,Category,Subcategory,Store_Name,Year,Month,Day,Standardised price per unit,Unit_each,Unit_kg,Unit_litre
ASDA Sweet & Plump Raspberries,1.89,,fresh_food,fruits,Asda,2025,3,11,12.6,0.0,1.0,0.0
ASDA Ripe & Sweet Strawberries,3.48,,fresh_food,fruits,Asda,2025,3,11,5.8,0.0,1.0,0.0
ASDA Ripe & Sweet Strawberries,1.98,,fresh_food,fruits,Asda,2025,3,11,8.72,0.0,1.0,0.0
ASDA Tangy & Tropical Pineapple (Ripe & Ready To Eat),0.99,,fresh_food,fruits,Asda,2025,3,11,0.99,1.0,0.0,0.0
JUST ESSENTIALS by ASDA Farm Stores Cherries,2.0,,fresh_food,fruits,Asda,2025,3,11,10.0,0.0,1.0,0.0
ASDA 6 Sweet & Creamy Bananas,0.94,,fresh_food,fruits,Asda,2025,3,11,0.157,1.0,0.0,0.0
ASDA Ripe & Sweet Strawberries 400g,3.28,,fresh_food,fruits,Asda,2025,3,11,8.2,0.0,1.0,0.0
ASDA Delicate & Smooth Papaya (Typically 350g),1.87,,fresh_food,fruits,Asda,2025,3,11,1.87,1.0,0.0,0.0
ASDA Tangy & Juicy Sweetclems,0.98,,fresh_food,fruits,Asda,2025,3,11,1.63,0.0,1.0,0.0
ASDA Garden Gang Super Easy Peelers,0.96,,fresh_food,fruits,Asda,2025,3,11,1.92,0.0,1.0,0.0
JUST ESSENTIALS by ASDA Pears (Colour and Variety may vary),0.9,,fresh_food,fruits,Asda,2025,3,11,1.8,0.0,1.0,0.0
ASDA Garden Gang Amazing Apples (Colour may vary),0.98,,fresh_food,fruits,Asda,2025,3,11,0.163,1.0,0.0,0.0
ASDA Creamy & Nutty Avocados,1.49,,fresh_food,fruits,Asda,2025,3,11,0.745,1.0,0.0,0.0
ASDA Sweet & Bursting Blueberries 300g,2.96,,fresh_food,fruits,Asda,2025,3,11,9.87,0.0,1.0,0.0
ASDA Sweet & Crunchy Pomegranate Seeds,1.09,,fresh_food,fruits,Asda,2025,3,11,13.62,0.0,1.0,0.0
ASDA Garden Gang 7 Brilliant Bananas,0.68,,fresh_food,fruits,Asda,2025,3,11,0.09699999999999999,1.0,0.0,0.0
JUST ESSENTIALS by ASDA Kiwis,1.19,,fresh_food,fruits,Asda,2025,3,11,0.198,1.0,0.0,0.0
ASDA Sweet & Delicate Conference Pears,1.87,,fresh_food,fruits,Asda,2025,3,11,0.46799999999999997,1.0,0.0,0.0
ASDA Ready to Eat Tropical & Sweet Large Mango (Typically 350g),0.94,,fresh_food,fruits,Asda,2025,3,11,0.94,1.0,0.0,0.0
ASDA Sweet & Juicy Medium Oranges,1.29,,fresh_food,fruits,Asda,2025,3,11,0.258,1.0,0.0,0.0
ASDA Tart & Juicy Granny Smith Apples,1.49,,fresh_food,fruits,Asda,2025,3,11,0.248,1.0,0.0,0.0
ASDA Sweet & Juicy Royal Gala Apples,1.49,,fresh_food,fruits,Asda,2025,3,11,0.248,1.0,0.0,0.0
ASDA Loose Red Grapefruit,0.52,,fresh_food,fruits,Asda,2025,3,11,0.52,1.0,0.0,0.0
JUST ESSENTIALS by ASDA Farm Stores Strawberries 227g,1.79,,fresh_food,fruits,Asda,2025,3,11,7.89,0.0,1.0,0.0
ASDA Sweet & Refreshing Honeydew Melon,1.89,,fresh_food,fruits,Asda,2025,3,11,1.89,1.0,0.0,0.0
ASDA Juicy & Sweet Mango Fingers,1.55,,fresh_food,fruits,Asda,2025,3,11,11.07,0.0,1.0,0.0
ASDA Extra Special Sable Seedless Grapes 400g,1.98,,fresh_food,fruits,Asda,2025,3,11,4.95,0.0,1.0,0.0
JUST ESSENTIALS by ASDA 4 Avocados,1.29,,fresh_food,fruits,Asda,2025,3,11,0.322,1.0,0.0,0.0
JUST ESSENTIALS by ASDA Lemons,0.69,,fresh_food,fruits,Asda,2025,3,11,0.172,1.0,0.0,0.0
ASDA Crisp & Juicy Watermelon Slices,0.5,,fresh_food,fruits,Asda,2025,3,11,5.26,0.0,1.0,0.0
ASDA Juicy & Sweet Pineapple Chunks,2.19,,fresh_food,fruits,Asda,2025,3,11,5.47,0.0,1.0,0.0
Pink Lady Apples,2.78,,fresh_food,fruits,Asda,2025,3,11,0.46299999999999997,1.0,0.0,0.0
ASDA 4 Juicy & Sweet Nectarines,1.98,,fresh_food,fruits,Asda,2025,3,11,0.495,1.0,0.0,0.0
ASDA Tangy & Zesty Lemons,0.78,,fresh_food,fruits,Asda,2025,3,11,0.195,1.0,0.0,0.0
ASDA Tropical & Sweet Mangoes (Each Mango Typically 300g),1.77,,fresh_food,fruits,Asda,2025,3,11,0.885,1.0,0.0,0.0
Love Me Tender Dragon Fruit,2.98,,fresh_food,fruits,Asda,2025,3,11,2.98,1.0,0.0,0.0
ASDA Sweet & Juicy Blackberries,2.14,,fresh_food,fruits,Asda,2025,3,11,14.27,0.0,1.0,0.0
ASDA Tart & Sweet Plums,1.38,,fresh_food,fruits,Asda,2025,3,11,3.45,0.0,1.0,0.0
ASDA Soft & Sweet Kiwi Fruit,1.33,,fresh_food,fruits,Asda,2025,3,11,0.332,1.0,0.0,0.0
JUST ESSENTIALS by ASDA Plums,1.19,,fresh_food,fruits,Asda,2025,3,11,2.98,0.0,1.0,0.0
ASDA Extra Special Strawberries 227g,2.98,,fresh_food,fruits,Asda,2025,3,11,13.13,0.0,1.0,0.0
ASDA Banana Chips 75g,0.92,,fresh_food,fruits,Asda,2025,3,11,12.3,0.0,1.0,0.0
ASDA Pineapple Lolly,0.5,,fresh_food,fruits,Asda,2025,3,11,6.25,0.0,1.0,0.0
ASDA Loose Lemon,0.28,,fresh_food,fruits,Asda,2025,3,11,0.28,1.0,0.0,0.0
JUST ESSENTIALS by ASDA Apples (Colour and Variety may vary),1.19,,fresh_food,fruits,Asda,2025,3,11,2.38,0.0,1.0,0.0
ASDA Succulent & Juicy Mixed Berries 200g,2.75,,fresh_food,fruits,Asda,2025,3,11,13.75,0.0,1.0,0.0
ASDA Sweet & Juicy Melon Slices,2.0,,fresh_food,fruits,Asda,2025,3,11,5.0,0.0,1.0,0.0
ASDA Tangy & Fragrant Tangerines 600g,1.28,,fresh_food,fruits,Asda,2025,3,11,2.13,0.0,1.0,0.0
ASDA Extra Special ClemenGold Easy Peelers,1.79,,fresh_food,fruits,Asda,2025,3,11,2.98,0.0,1.0,0.0
ASDA Organic Blueberries,2.36,,fresh_food,fruits,Asda,2025,3,11,18.88,0.0,1.0,0.0
ASDA Sweet & Crunchy Pomegranate Seeds,2.0,,fresh_food,fruits,Asda,2025,3,11,10.0,0.0,1.0,0.0
ASDA Crisp & Juicy Apple Slices,0.5,,fresh_food,fruits,Asda,2025,3,11,6.25,0.0,1.0,0.0
ASDA Juicy & Refreshing Melon Fingers 450g,3.29,,fresh_food,fruits,Asda,2025,3,11,7.31,0.0,1.0,0.0
JUST ESSENTIALS by ASDA Oranges,0.99,,fresh_food,fruits,Asda,2025,3,11,0.198,1.0,0.0,0.0
ASDA Large Avocado,0.94,,fresh_food,fruits,Asda,2025,3,11,0.94,1.0,0.0,0.0
ASDA Sweet & Juicy Melon Medley,2.69,,fresh_food,fruits,Asda,2025,3,11,7.08,0.0,1.0,0.0
ASDA Soft & Sweet Golden Delicious Apples,1.49,,fresh_food,fruits,Asda,2025,3,11,0.248,1.0,0.0,0.0
ASDA Juicy & Sweet Mango Chunks,2.59,,fresh_food,fruits,Asda,2025,3,11,9.42,0.0,1.0,0.0
ASDA Zingy & Crisp Braeburn Apples,1.49,,fresh_food,fruits,Asda,2025,3,11,0.248,1.0,0.0,0.0
ASDA Dates 200g,1.58,,fresh_food,fruits,Asda,2025,3,11,7.9,0.0,1.0,0.0
ASDA Cranberries 100g,0.98,,fresh_food,fruits,Asda,2025,3,11,9.8,0.0,1.0,0.0
ASDA Extra Special Strawberries 227g,2.98,,fresh_food,fruits,Asda,2025,3,11,13.13,0.0,1.0,0.0
ASDA Mild & Crisp Apple Grapes & Cheese,1.46,,fresh_food,fruits,Asda,2025,3,11,9.73,0.0,1.0,0.0
ASDA Sweet & Juicy Melon Medley,2.69,,fresh_food,fruits,Asda,2025,3,11,7.08,0.0,1.0,0.0
Zeina Deglet Nour Dates,1.48,,fresh_food,fruits,Asda,2025,3,11,7.4,0.0,1.0,0.0
ASDA Apricots 200g,1.58,,fresh_food,fruits,Asda,2025,3,11,7.9,0.0,1.0,0.0
ASDA Dried Mango 75g,1.58,,fresh_food,fruits,Asda,2025,3,11,21.099999999999998,0.0,1.0,0.0
ASDA Juicy & Sweet Pineapple Fingers,1.5,,fresh_food,fruits,Asda,2025,3,11,7.5,0.0,1.0,0.0
ASDA Mango Melon & Pineapple Mini Platter,1.88,,fresh_food,fruits,Asda,2025,3,11,7.83,0.0,1.0,0.0
"ASDA Juicy & Crisp Mango, Watermelon & Blueberries 220g",1.98,,fresh_food,fruits,Asda,2025,3,11,9.0,0.0,1.0,0.0
ASDA Crisp & Juicy Watermelon Fingers,3.47,,fresh_food,fruits,Asda,2025,3,11,6.94,0.0,1.0,0.0
ASDA Pomegranate,1.23,,fresh_food,fruits,Asda,2025,3,11,1.23,1.0,0.0,0.0
ASDA Crisp & Juicy Watermelon Chunks,1.95,,fresh_food,fruits,Asda,2025,3,11,7.8,0.0,1.0,0.0
ASDA Extra Special ClemenGold Easy Peelers,1.79,,fresh_food,fruits,Asda,2025,3,11,2.98,0.0,1.0,0.0
"ASDA Sweet & Tangy Kiwi, Melon & Strawberry 220g",2.0,,fresh_food,fruits,Asda,2025,3,11,9.09,0.0,1.0,0.0
ASDA Goji Berries 100g,1.62,,fresh_food,fruits,Asda,2025,3,11,16.200000000000003,0.0,1.0,0.0
ASDA 3 Smooth & Sweet Peaches,2.48,,fresh_food,fruits,Asda,2025,3,11,0.8270000000000001,1.0,0.0,0.0
ASDA Crisp & Juicy Apple Slices,0.5,,fresh_food,fruits,Asda,2025,3,11,6.25,0.0,1.0,0.0
ASDA Crisp & Juicy Apple Slices & Grapes,0.5,,fresh_food,fruits,Asda,2025,3,11,6.25,0.0,1.0,0.0
ASDA Sweet & Delicate Pears (Colour and Variety may vary),2.54,,fresh_food,fruits,Asda,2025,3,11,2.12,0.0,1.0,0.0
ASDA Sharp & Sweet Passion Fruit,1.22,,fresh_food,fruits,Asda,2025,3,11,0.40700000000000003,1.0,0.0,0.0
ASDA Large Avocado,0.94,,fresh_food,fruits,Asda,2025,3,11,0.94,1.0,0.0,0.0
ASDA Organic Blueberries,2.36,,fresh_food,fruits,Asda,2025,3,11,18.88,0.0,1.0,0.0
ASDA Extra Special Medjoul Dates,4.48,,fresh_food,fruits,Asda,2025,3,11,8.96,0.0,1.0,0.0
ASDA Fruit & Seed Mix 150g,0.98,,fresh_food,fruits,Asda,2025,3,11,6.53,0.0,1.0,0.0
ASDA Juicy & Refreshing Melon Fingers 450g,3.29,,fresh_food,fruits,Asda,2025,3,11,7.31,0.0,1.0,0.0
ASDA Refreshing & Crunchy Coconut,0.88,,fresh_food,fruits,Asda,2025,3,11,0.88,1.0,0.0,0.0
ASDA Sweet & Juicy Berry Medley,2.28,,fresh_food,fruits,Asda,2025,3,11,10.36,0.0,1.0,0.0
ASDA 3 Raisin Mix 200g,1.24,,fresh_food,fruits,Asda,2025,3,11,6.2,0.0,1.0,0.0
ASDA Prunes 200g,1.58,,fresh_food,fruits,Asda,2025,3,11,7.9,0.0,1.0,0.0
ASDA 4 Sweet & Juicy Large Oranges,2.08,,fresh_food,fruits,Asda,2025,3,11,0.52,1.0,0.0,0.0
ASDA Trail Mix 200g,0.98,,fresh_food,fruits,Asda,2025,3,11,4.9,0.0,1.0,0.0
ASDA Figs 200g,1.74,,fresh_food,fruits,Asda,2025,3,11,8.7,0.0,1.0,0.0
ASDA Organic Kiwi Fruit,1.78,,fresh_food,fruits,Asda,2025,3,11,0.445,1.0,0.0,0.0
ASDA Tangy & Crunchy Rhubarb 400g,2.47,,fresh_food,fruits,Asda,2025,3,11,6.17,0.0,1.0,0.0
ASDA Smooth & Sweet Peaches,2.48,,fresh_food,fruits,Asda,2025,3,11,0.62,1.0,0.0,0.0
ASDA Extra Special OrangeGold 4 Oranges,2.38,,fresh_food,fruits,Asda,2025,3,11,0.595,1.0,0.0,0.0
ASDA Sweet & Juicy Fruit Platter 850g,3.97,,fresh_food,fruits,Asda,2025,3,11,4.67,0.0,1.0,0.0
ASDA Grapes,0.5,,fresh_food,fruits,Asda,2025,3,11,6.25,0.0,1.0,0.0
ASDA Melon & Grapes,1.1,,fresh_food,fruits,Asda,2025,3,11,6.88,0.0,1.0,0.0
ASDA Organic Ripe Avocado,1.28,,fresh_food,fruits,Asda,2025,3,11,1.28,1.0,0.0,0.0
"ASDA Sweet & Juicy Strawberry, Apple & Grapes 130g",1.3,,fresh_food,fruits,Asda,2025,3,11,10.0,0.0,1.0,0.0
ASDA 3 Large Unwaxed Lemons,1.2,,fresh_food,fruits,Asda,2025,3,11,0.4,1.0,0.0,0.0
ASDA 3 Juicy & Sweet Nectarines,1.98,,fresh_food,fruits,Asda,2025,3,11,0.66,1.0,0.0,0.0
"ASDA Raisins, Berries & Cherries 250g",1.98,,fresh_food,fruits,Asda,2025,3,11,7.92,0.0,1.0,0.0
ASDA Cashew & Cranberry Mix 250g,1.98,,fresh_food,fruits,Asda,2025,3,11,7.92,0.0,1.0,0.0
ASDA Organic 5 Fairtrade Bananas,1.34,,fresh_food,fruits,Asda,2025,3,11,0.268,1.0,0.0,0.0
ASDA Sweet & Tart Grapefruits,1.48,,fresh_food,fruits,Asda,2025,3,11,0.493,1.0,0.0,0.0
ASDA Extra Special Hand Picked Cherries,4.0,,fresh_food,fruits,Asda,2025,3,11,20.0,0.0,1.0,0.0
ASDA Sweet & Juicy Summer Fruit Bowl 450g,3.28,,fresh_food,fruits,Asda,2025,3,11,7.29,0.0,1.0,0.0
"ASDA Sweet & Crisp Pineapple, Grapes & Apple 225g",1.59,,fresh_food,fruits,Asda,2025,3,11,7.07,0.0,1.0,0.0
ASDA Cashew & Raisin Mix 250g,1.98,,fresh_food,fruits,Asda,2025,3,11,7.92,0.0,1.0,0.0
ASDA Extra Special LemonGold 4 Seedless Lemons,1.3,,fresh_food,fruits,Asda,2025,3,11,0.325,1.0,0.0,0.0
ASDA Cranberry & Macadamia Mix 200g,1.98,,fresh_food,fruits,Asda,2025,3,11,9.9,0.0,1.0,0.0
"ASDA Fruit, Nut & Seed Mix 200g",1.24,,fresh_food,fruits,Asda,2025,3,11,6.2,0.0,1.0,0.0
ASDA Organic Raspberries,3.0,,fresh_food,fruits,Asda,2025,3,11,24.0,0.0,1.0,0.0
ASDA Organic Apples,2.34,,fresh_food,fruits,Asda,2025,3,11,0.39,1.0,0.0,0.0
ASDA Juicy & Sweet Mango & Berries 220g,2.48,,fresh_food,fruits,Asda,2025,3,11,11.27,0.0,1.0,0.0
ASDA Extra Special Ripe & Ready Giant Avocado,1.98,,fresh_food,fruits,Asda,2025,3,11,1.98,1.0,0.0,0.0
ASDA Giant Pineapple (Ripe & Ready To Eat),1.88,,fresh_food,fruits,Asda,2025,3,11,1.88,1.0,0.0,0.0
ASDA Tender & Crunchy Broccoli,0.79,,fresh_food,vegetables,Asda,2025,3,11,2.19,0.0,1.0,0.0
ASDA Crunchy & Sweet Carrots,0.69,,fresh_food,vegetables,Asda,2025,3,11,0.69,0.0,1.0,0.0
JUST ESSENTIALS by ASDA White Potatoes 2kg,1.35,,fresh_food,vegetables,Asda,2025,3,11,0.675,0.0,1.0,0.0
ASDA Sweet & Nutty Sprouts 500g,0.84,,fresh_food,vegetables,Asda,2025,3,11,1.68,0.0,1.0,0.0
ASDA Sweet & Earthy Parsnips,0.75,,fresh_food,vegetables,Asda,2025,3,11,1.5,0.0,1.0,0.0
ASDA Mild & Versatile White Mushrooms,0.76,,fresh_food,vegetables,Asda,2025,3,11,3.04,0.0,1.0,0.0
ASDA Creamy & Flavoursome Sweet Potatoes,1.17,,fresh_food,vegetables,Asda,2025,3,11,1.17,0.0,1.0,0.0
ASDA Crunchy & Fragrant Brown Onions,0.99,,fresh_food,vegetables,Asda,2025,3,11,0.99,0.0,1.0,0.0
ASDA Mild & Sweet Trimmed Leeks,1.39,,fresh_food,vegetables,Asda,2025,3,11,2.78,0.0,1.0,0.0
ASDA Grower's Selection British Carrots 500g,0.4,,fresh_food,vegetables,Asda,2025,3,11,0.8,0.0,1.0,0.0
JUST ESSENTIALS by ASDA Cherry Tomatoes,0.69,,fresh_food,vegetables,Asda,2025,3,11,2.76,0.0,1.0,0.0
ASDA 3 Crunchy & Fragrant Brown Onions,0.95,,fresh_food,vegetables,Asda,2025,3,11,0.317,1.0,0.0,0.0
ASDA Extra Special Hand Picked Tenderstem Broccoli,1.24,,fresh_food,vegetables,Asda,2025,3,11,7.75,0.0,1.0,0.0
ASDA Mild & Tender Spinach,1.29,,fresh_food,vegetables,Asda,2025,3,11,4.3,0.0,1.0,0.0
ASDA Sweet & Juicy Sweetcorn Cobettes,1.37,,fresh_food,vegetables,Asda,2025,3,11,0.342,1.0,0.0,0.0
ASDA Sweet & Crunchy Red Onions,0.95,,fresh_food,vegetables,Asda,2025,3,11,0.95,0.0,1.0,0.0
JUST ESSENTIALS by ASDA Green Beans,0.93,,fresh_food,vegetables,Asda,2025,3,11,3.88,0.0,1.0,0.0
ASDA Grower's Selection Coriander,1.0,,fresh_food,vegetables,Asda,2025,3,11,1.0,1.0,0.0,0.0
ASDA Mild & Crunchy Baby Corn,0.98,,fresh_food,vegetables,Asda,2025,3,11,6.76,0.0,1.0,0.0
ASDA Diced Carrots & Swede,0.5,,fresh_food,vegetables,Asda,2025,3,11,1.0,0.0,1.0,0.0
ASDA Light & Nutty Cauliflower,1.19,,fresh_food,vegetables,Asda,2025,3,11,1.19,1.0,0.0,0.0
ASDA Firm & Flavoursome Baby Potatoes 1kg,0.98,,fresh_food,vegetables,Asda,2025,3,11,0.98,0.0,1.0,0.0
ASDA Tender & Crunchy Trimmed Fine Beans,1.0,,fresh_food,vegetables,Asda,2025,3,11,5.56,0.0,1.0,0.0
ASDA Mild & Delicate Courgettes,1.0,,fresh_food,vegetables,Asda,2025,3,11,3.03,0.0,1.0,0.0
ASDA Crunchy & Flavoursome Peppers (Colour may vary),3.0,,fresh_food,vegetables,Asda,2025,3,11,2.0,0.0,1.0,0.0
ASDA Aubergine,0.95,,fresh_food,vegetables,Asda,2025,3,11,0.95,1.0,0.0,0.0
ASDA British Fluffy & Golden Large Baking Potatoes,0.79,,fresh_food,vegetables,Asda,2025,3,11,0.198,1.0,0.0,0.0
ASDA Courgettes,0.56,,fresh_food,vegetables,Asda,2025,3,11,2.0,0.0,1.0,0.0
ASDA Mild & Tender Casserole Vegetables 600g,1.3,,fresh_food,vegetables,Asda,2025,3,11,2.17,0.0,1.0,0.0
ASDA British Swede,0.62,,fresh_food,vegetables,Asda,2025,3,11,0.62,1.0,0.0,0.0
ASDA Delicately Sweet Tenderheart Cabbage,0.69,,fresh_food,vegetables,Asda,2025,3,11,0.69,1.0,0.0,0.0
ASDA Earthy & Crisp Cauliflower & Broccoli Florets,1.29,,fresh_food,vegetables,Asda,2025,3,11,3.23,0.0,1.0,0.0
ASDA Sugar Snap Peas,0.98,,fresh_food,vegetables,Asda,2025,3,11,6.12,0.0,1.0,0.0
ASDA Sweet & Earthy Savoy Cabbage,0.75,,fresh_food,vegetables,Asda,2025,3,11,0.75,1.0,0.0,0.0
JUST ESSENTIALS by ASDA Mushrooms (Varieties may vary),0.8,,fresh_food,vegetables,Asda,2025,3,11,3.2,0.0,1.0,0.0
ASDA Loose Garlic 60mm+,0.39,,fresh_food,vegetables,Asda,2025,3,11,0.39,1.0,0.0,0.0
ASDA Extra Special British Baby Potatoes,0.95,,fresh_food,vegetables,Asda,2025,3,11,1.9,0.0,1.0,0.0
ASDA 3 Sweet & Crunchy Red Onions,0.95,,fresh_food,vegetables,Asda,2025,3,11,0.317,1.0,0.0,0.0
ASDA Carrot Batons,0.85,,fresh_food,vegetables,Asda,2025,3,11,2.83,0.0,1.0,0.0
ASDA Nutty & Earthy Chestnut Mushrooms,0.89,,fresh_food,vegetables,Asda,2025,3,11,3.56,0.0,1.0,0.0
ASDA Loose Mooli (Typically 350g),0.7,,fresh_food,vegetables,Asda,2025,3,11,2.0,0.0,1.0,0.0
ASDA Butternut Squash (Typically 0.850kg),1.0,,fresh_food,vegetables,Asda,2025,3,11,1.18,0.0,1.0,0.0
ASDA Sweet & Earthy Bunched Beetroot,1.5,,fresh_food,vegetables,Asda,2025,3,11,3.0,0.0,1.0,0.0
ASDA Fragrant & Bold Garlic (Typically 45-60mm),2.0,,fresh_food,vegetables,Asda,2025,3,11,0.4,1.0,0.0,0.0
ASDA Mild & Crisp Pak Choi,1.1,,fresh_food,vegetables,Asda,2025,3,11,5.5,0.0,1.0,0.0
ASDA Loose Chayote (Typically 400g),0.92,,fresh_food,vegetables,Asda,2025,3,11,2.3,0.0,1.0,0.0
ASDA Extra Special Tenderstem Broccoli Tips,1.15,,fresh_food,vegetables,Asda,2025,3,11,11.5,0.0,1.0,0.0
ASDA Tender & Crisp Mangetout,0.98,,fresh_food,vegetables,Asda,2025,3,11,6.12,0.0,1.0,0.0
ASDA Mild & Tender Cabbage & Leek,0.9,,fresh_food,vegetables,Asda,2025,3,11,4.5,0.0,1.0,0.0
JUST ESSENTIALS by ASDA Mashed Potato,0.8,,fresh_food,vegetables,Asda,2025,3,11,2.0,0.0,1.0,0.0
ASDA Smooth & Rich Red Potatoes 2kg,1.56,,fresh_food,vegetables,Asda,2025,3,11,0.78,0.0,1.0,0.0
Just Add Garlic Puree,1.0,,fresh_food,vegetables,Asda,2025,3,11,13.3,0.0,1.0,0.0
ASDA Light & Fluffy Maris Piper Potatoes 2kg,1.8,,fresh_food,vegetables,Asda,2025,3,11,0.9,0.0,1.0,0.0
ASDA Large Cauliflower,1.8,,fresh_food,vegetables,Asda,2025,3,11,1.8,1.0,0.0,0.0
ASDA Organic Garlic 40mm+,0.93,,fresh_food,vegetables,Asda,2025,3,11,0.31,1.0,0.0,0.0
ASDA Crisp & Earthy Unwashed Sliced Curly Kale 150g,0.75,,fresh_food,vegetables,Asda,2025,3,11,5.0,0.0,1.0,0.0
ASDA Extra Special Cavolo Nero Kale,1.0,,fresh_food,vegetables,Asda,2025,3,11,6.67,0.0,1.0,0.0
ASDA Sweet & Warming Ginger,1.85,,fresh_food,vegetables,Asda,2025,3,11,3.7,0.0,1.0,0.0
ASDA Red Cabbage (Typically 1kg),1.0,,fresh_food,vegetables,Asda,2025,3,11,1.0,0.0,1.0,0.0
ASDA Extra Special Creamy Mash,1.28,,fresh_food,vegetables,Asda,2025,3,11,3.2,0.0,1.0,0.0
ASDA Tender & Crisp Mangetout,0.98,,fresh_food,vegetables,Asda,2025,3,11,6.12,0.0,1.0,0.0
ASDA Warm & Fruity Mixed Chillies,0.56,,fresh_food,vegetables,Asda,2025,3,11,9.3,0.0,1.0,0.0
ASDA Delicately Sweet Dill 150g,1.0,,fresh_food,vegetables,Asda,2025,3,11,1.0,1.0,0.0,0.0
ASDA Sweet & Juicy Sweetcorn Twin Pack,1.37,,fresh_food,vegetables,Asda,2025,3,11,0.685,1.0,0.0,0.0
JUST ESSENTIALS by ASDA Mashed Potato,0.8,,fresh_food,vegetables,Asda,2025,3,11,2.0,0.0,1.0,0.0
ASDA Celeriac (Typically 1kg),1.55,,fresh_food,vegetables,Asda,2025,3,11,1.55,0.0,1.0,0.0
ASDA Organic Garlic 40mm+,0.93,,fresh_food,vegetables,Asda,2025,3,11,0.31,1.0,0.0,0.0
ASDA Large Cauliflower,1.8,,fresh_food,vegetables,Asda,2025,3,11,1.8,1.0,0.0,0.0
ASDA Hot & Fiery Bird Eye Chillies,0.45,,fresh_food,vegetables,Asda,2025,3,11,22.5,0.0,1.0,0.0
ASDA Sliced Leeks,0.8,,fresh_food,vegetables,Asda,2025,3,11,4.57,0.0,1.0,0.0
ASDA Sliced Red Onion,0.5,,fresh_food,vegetables,Asda,2025,3,11,3.33,0.0,1.0,0.0
ASDA Mild & Versatile White Mushrooms,1.29,,fresh_food,vegetables,Asda,2025,3,11,3.23,0.0,1.0,0.0
ASDA Extra Special Cavolo Nero Kale,1.0,,fresh_food,vegetables,Asda,2025,3,11,6.67,0.0,1.0,0.0
ASDA Rich & Savoury Garlic & Cream Cheese Stuffed Mushrooms,1.85,,fresh_food,vegetables,Asda,2025,3,11,9.25,0.0,1.0,0.0
"ASDA Broccoli, Carrots, Baby Corn & Green Beans",1.45,,fresh_food,vegetables,Asda,2025,3,11,4.14,0.0,1.0,0.0
ASDA Mild & Tender Baby Button Mushrooms,0.95,,fresh_food,vegetables,Asda,2025,3,11,4.75,0.0,1.0,0.0
ASDA Turnips,0.48,,fresh_food,vegetables,Asda,2025,3,11,2.4,0.0,1.0,0.0
ASDA Fragrant & Mild Chives,0.6,,fresh_food,vegetables,Asda,2025,3,11,24.0,0.0,1.0,0.0
ASDA Sweet & Creamy Root Veg Mash,1.18,,fresh_food,vegetables,Asda,2025,3,11,2.95,0.0,1.0,0.0
ASDA Organic Seasonal Cabbage (Colour and Variety may vary),1.3,,fresh_food,vegetables,Asda,2025,3,11,1.3,1.0,0.0,0.0
ASDA Kohlrabi,1.6,,fresh_food,vegetables,Asda,2025,3,11,4.0,0.0,1.0,0.0
ASDA Aromatic & Zesty Coriander,0.52,,fresh_food,vegetables,Asda,2025,3,11,17.3,0.0,1.0,0.0
ASDA Wonderfully Aromatic Basil,0.52,,fresh_food,vegetables,Asda,2025,3,11,17.3,0.0,1.0,0.0
ASDA Mild & Subtle Padron Peppers,1.0,,fresh_food,vegetables,Asda,2025,3,11,7.400000000000001,0.0,1.0,0.0
ASDA Fennel,0.85,,fresh_food,vegetables,Asda,2025,3,11,0.85,1.0,0.0,0.0
ASDA Earthy & Rich Jumbo Mushrooms,0.99,,fresh_food,vegetables,Asda,2025,3,11,3.96,0.0,1.0,0.0
ASDA Loose Dudhi (Typically 400g),2.16,,fresh_food,vegetables,Asda,2025,3,11,5.4,0.0,1.0,0.0
ASDA Sweet & Peppery Swede,0.5,,fresh_food,vegetables,Asda,2025,3,11,1.25,0.0,1.0,0.0
ASDA Extra Special Creamy Mash,1.28,,fresh_food,vegetables,Asda,2025,3,11,3.2,0.0,1.0,0.0
ASDA Fluffy & Golden Baking Potatoes 2kg,1.7,,fresh_food,vegetables,Asda,2025,3,11,0.85,0.0,1.0,0.0
ASDA Mild & Tender Cabbage & Leek,0.9,,fresh_food,vegetables,Asda,2025,3,11,4.5,0.0,1.0,0.0
ASDA Aromatic & Zesty Growing Coriander,1.0,,fresh_food,vegetables,Asda,2025,3,11,1.0,1.0,0.0,0.0
ASDA Extra Special Echalion Shallots,1.1,,fresh_food,vegetables,Asda,2025,3,11,3.67,0.0,1.0,0.0
ASDA Cool & Refreshing Mint,0.52,,fresh_food,vegetables,Asda,2025,3,11,17.3,0.0,1.0,0.0
ASDA Sweet & Warming Ginger,1.85,,fresh_food,vegetables,Asda,2025,3,11,3.7,0.0,1.0,0.0
ASDA Washed Potatoes,4.1,,fresh_food,vegetables,Asda,2025,3,11,0.547,0.0,1.0,0.0
ASDA Naturally Sweet Shallots,1.0,,fresh_food,vegetables,Asda,2025,3,11,3.33,0.0,1.0,0.0
ASDA Fluffy & Crisp King Edward Potatoes 2kg,1.73,,fresh_food,vegetables,Asda,2025,3,11,0.865,0.0,1.0,0.0
ASDA Mild & Versatile Sliced Mushrooms,0.98,,fresh_food,vegetables,Asda,2025,3,11,3.92,0.0,1.0,0.0
ASDA Mediterranean Vegetables,1.75,,fresh_food,vegetables,Asda,2025,3,11,4.38,0.0,1.0,0.0
